subject,l2_mean_sct_discs,l2_std_sct_discs,z_mean_sct_discs,z_std_sct_discs,TPR_sct_discs,FPR_sct_discs,TNR_sct_discs,FNR_sct_discs,ACC_sct_discs,DSC_sct_discs,tot_discs,tot_pred_sct_discs,MSE_sct_discs,l2_mean_spinenet,l2_std_spinenet,z_mean_spinenet,z_std_spinenet,TPR_spinenet,FPR_spinenet,TNR_spinenet,FNR_spinenet,ACC_spinenet,DSC_spinenet,tot_pred_spinenet,MSE_spinenet,l2_mean_nnunet_coords_101,l2_std_nnunet_coords_101,z_mean_nnunet_coords_101,z_std_nnunet_coords_101,TPR_nnunet_coords_101,FPR_nnunet_coords_101,TNR_nnunet_coords_101,FNR_nnunet_coords_101,ACC_nnunet_coords_101,DSC_nnunet_coords_101,tot_pred_nnunet_coords_101,MSE_nnunet_coords_101,l2_mean_nnunet_coords_102,l2_std_nnunet_coords_102,z_mean_nnunet_coords_102,z_std_nnunet_coords_102,TPR_nnunet_coords_102,FPR_nnunet_coords_102,TNR_nnunet_coords_102,FNR_nnunet_coords_102,ACC_nnunet_coords_102,DSC_nnunet_coords_102,tot_pred_nnunet_coords_102,MSE_nnunet_coords_102,l2_mean_nnunet_coords_200,l2_std_nnunet_coords_200,z_mean_nnunet_coords_200,z_std_nnunet_coords_200,TPR_nnunet_coords_200,FPR_nnunet_coords_200,TNR_nnunet_coords_200,FNR_nnunet_coords_200,ACC_nnunet_coords_200,DSC_nnunet_coords_200,tot_pred_nnunet_coords_200,MSE_nnunet_coords_200,l2_mean_nnunet_coords_201,l2_std_nnunet_coords_201,z_mean_nnunet_coords_201,z_std_nnunet_coords_201,TPR_nnunet_coords_201,FPR_nnunet_coords_201,TNR_nnunet_coords_201,FNR_nnunet_coords_201,ACC_nnunet_coords_201,DSC_nnunet_coords_201,tot_pred_nnunet_coords_201,MSE_nnunet_coords_201,l2_mean_hourglass_t1,l2_std_hourglass_t1,z_mean_hourglass_t1,z_std_hourglass_t1,TPR_hourglass_t1,FPR_hourglass_t1,TNR_hourglass_t1,FNR_hourglass_t1,ACC_hourglass_t1,DSC_hourglass_t1,tot_pred_hourglass_t1,MSE_hourglass_t1,l2_mean_hourglass_t2,l2_std_hourglass_t2,z_mean_hourglass_t2,z_std_hourglass_t2,TPR_hourglass_t2,FPR_hourglass_t2,TNR_hourglass_t2,FNR_hourglass_t2,ACC_hourglass_t2,DSC_hourglass_t2,tot_pred_hourglass_t2,MSE_hourglass_t2,l2_mean_hourglass_t1_t2,l2_std_hourglass_t1_t2,z_mean_hourglass_t1_t2,z_std_hourglass_t1_t2,TPR_hourglass_t1_t2,FPR_hourglass_t1_t2,TNR_hourglass_t1_t2,FNR_hourglass_t1_t2,ACC_hourglass_t1_t2,DSC_hourglass_t1_t2,tot_pred_hourglass_t1_t2,MSE_hourglass_t1_t2
sub-rennesMS064_acq-sagcerv,1.973692222121573,1.7415827401844093,1.9285714285714286,1.7098156005122604,1.0,1,0,0.0,1.0,1.0,14,14,6.928571428571429,1.4939538865282478,1.3909595434784614,1.4166666666666667,1.3819269959814167,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,4.166666666666667,2.516697948874765,2.027480179576115,2.4444444444444446,2.0608041101101566,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,10.444444444444445,2.2343799333367724,1.5569884328949362,2.1666666666666665,1.5723301886761007,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,7.416666666666667,1.0,0.0,1.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,1.0,26.474519714450462,3.9390953981644987,26.166666666666668,3.737943582000967,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,716.4166666666666,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-rennesMS067_acq-sagcerv,4.02009784361893,4.1639900729625205,3.857142857142857,4.085814184592883,1.0,1,0,0.0,1.0,1.0,14,14,33.5,1.3875234616560739,1.0367153145169343,1.3333333333333333,1.0274023338281628,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,3.0,2.7561848320336835,2.1247485222441194,2.6666666666666665,2.0548046676563256,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,12.11111111111111,1.7162701317181035,1.0666537246480965,1.6666666666666667,1.0274023338281628,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,4.083333333333333,1.0,0.0,1.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,1.0,27.791297667505773,3.7608209151844036,27.25,3.514849451493857,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,786.5,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-rennesMS068_acq-sagcerv,15.546479975775828,12.791194341049376,14.615384615384615,12.143617896710262,0.9285714285714286,0.0,1.0,0.07142857142857142,0.9333333333333333,0.9629629629629629,14,13,405.3076923076923,0.9809363471940211,0.6091774914480871,0.7777777777777778,0.628539361054709,0.6428571428571429,0.0,1.0,0.35714285714285715,0.6666666666666666,0.782608695652174,9,1.3333333333333333,3.0164591438919537,3.539205310974573,2.75,3.2307119958300214,0.5714285714285714,0.0,1.0,0.42857142857142855,0.6,0.7272727272727273,8,21.625,1.4490875352152284,0.9917049201335991,1.3333333333333333,0.9428090415820634,0.8571428571428571,1.0,0.0,0.14285714285714285,0.8,0.8888888888888888,13,3.083333333333334,0,0,0,0,0.0,0.0,1.0,1.0,0.06666666666666667,0.0,0,nan,25.495165574365938,5.5049273059104245,24.384615384615383,4.985185152621431,0.9285714285714286,0.0,1.0,0.07142857142857142,0.9333333333333333,0.9629629629629629,13,680.3076923076923,0,0,0,0,0.0,0.0,1.0,1.0,0.06666666666666667,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.06666666666666667,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.06666666666666667,0.0,0,nan
sub-twh018,4.31869883522894,4.968115709595092,4.111111111111111,5.043024763515652,1.0,0.0,1.0,0.0,1.0,1.0,9,9,43.33333333333334,2.34966584942206,1.0924083990639326,2.2857142857142856,1.0301575072754257,0.7777777777777778,0.5,0.5,0.2222222222222222,0.7272727272727273,0.8235294117647058,8,6.714285714285714,2.0337239967856844,1.0722317802659778,2.0,1.0690449676496976,0.7777777777777778,0.5,0.5,0.2222222222222222,0.7272727272727273,0.8235294117647058,8,5.285714285714286,2.0337239967856844,1.3119106532233509,2.0,1.3093073414159542,0.7777777777777778,0.5,0.5,0.2222222222222222,0.7272727272727273,0.8235294117647058,8,5.857142857142857,3.0,0.0,3.0,0.0,0.1111111111111111,0.0,1.0,0.8888888888888888,0.2727272727272727,0.2,1,9.0,22.029092681091942,4.92853976541633,21.714285714285715,4.831867007225076,0.7777777777777778,0.0,1.0,0.2222222222222222,0.8181818181818182,0.875,7,509.5714285714285,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan
sub-twh020,4.094861609435233,4.293263141198486,3.8,4.019950248448356,1.0,0.0,1.0,0.0,1.0,1.0,10,10,35.2,1.6380711874576983,0.6952621458756351,1.3333333333333333,0.7453559924999299,0.6,0.0,1.0,0.4,0.6363636363636364,0.75,6,3.1666666666666665,3.677290801379138,3.429758978092581,3.2857142857142856,2.9137254363387344,0.7,0.0,1.0,0.3,0.7272727272727273,0.8235294117647058,7,25.285714285714285,2.4676392736969306,2.0397932284691223,2.25,2.0463381929681126,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,10.25,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,11.971405531342452,9.147975164163016,11.6,8.957678270623477,1.0,0.0,1.0,0.0,1.0,1.0,10,227.0,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-twh034,12.585594433111085,11.826899003456928,10.909090909090908,9.894484647836945,0.9166666666666666,1,0,0.08333333333333333,0.9166666666666666,0.9565217391304348,12,11,298.27272727272725,2.833539739004175,1.403941789207855,2.6666666666666665,1.3333333333333333,0.75,1,0,0.25,0.75,0.8571428571428571,9,10.0,2.7070985869769313,1.6001581575820532,2.4444444444444446,1.5713484026367723,0.75,1,0,0.25,0.75,0.8571428571428571,9,9.88888888888889,2.5410052216090206,1.1150302523948357,2.2,1.1661903789690602,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,7.7,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,20.07004055207176,4.603636849078681,18.272727272727273,3.51854590552066,0.9166666666666666,1,0,0.08333333333333333,0.9166666666666666,0.9565217391304348,11,424.0,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-twh035,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,10,0,nan,7.225213031791639,6.851215497127894,7.142857142857143,6.91641053537726,0.7,0.0,1.0,0.3,0.7272727272727273,0.8235294117647058,7,99.14285714285714,1.5202847075210475,1.2504936657487087,1.5,1.224744871391589,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,3.875,1.5202847075210475,1.3467495714042919,1.5,1.3228756555322954,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,4.125,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,22.75167942193061,3.989566271821377,22.555555555555557,3.9189315752329774,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,9,533.5555555555555,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-twh066,4.12558332657532,2.959280316776613,4.0,2.943920288775949,1.0,0.0,1.0,0.0,1.0,1.0,9,9,25.777777777777775,1.1452847075210475,0.9686707070611916,1.0,1.0,0.8888888888888888,0.5,0.5,0.1111111111111111,0.8181818181818182,0.8888888888888888,9,2.25,9.030646745281082,10.437788049292063,8.666666666666666,9.741092797468307,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6363636363636364,0.75,7,190.5,0.7734590803390136,0.7379825159841324,0.7142857142857143,0.6998542122237652,0.7777777777777778,0.5,0.5,0.2222222222222222,0.7272727272727273,0.8235294117647058,8,1.1428571428571428,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,23.82621241981367,2.4620320318624818,23.375,2.2878756522153907,0.8888888888888888,0.0,1.0,0.1111111111111111,0.9090909090909091,0.9411764705882353,8,573.75,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan
sub-twh070,2.528215790055177,2.430663472987504,2.4,2.4576411454889016,0.9090909090909091,0.0,1.0,0.09090909090909091,0.9285714285714286,0.9523809523809523,11,10,12.3,2.828142899468705,2.966750367015187,2.8,2.9597297173897483,0.9090909090909091,0.0,1.0,0.09090909090909091,0.9285714285714286,0.9523809523809523,10,16.8,1.1571348402636774,0.878720702247913,1.1111111111111112,0.8748897637790901,0.8181818181818182,0.0,1.0,0.18181818181818182,0.8571428571428571,0.9,9,2.111111111111111,1.1571348402636774,0.9971821773283394,1.1111111111111112,0.9938079899999066,0.8181818181818182,0.0,1.0,0.18181818181818182,0.8571428571428571,0.9,9,2.3333333333333335,2.0,0.0,2.0,0.0,0.09090909090909091,0.0,1.0,0.9090909090909091,0.2857142857142857,0.16666666666666666,1,4.0,39.493334631311896,30.27501477620152,39.3,30.090031571934247,0.9090909090909091,1.0,0.0,0.09090909090909091,0.7142857142857143,0.8333333333333334,13,2476.3,0,0,0,0,0.0,0.0,1.0,1.0,0.21428571428571427,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.21428571428571427,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.21428571428571427,0.0,0,nan
sub-twh072,4.087246865880009,4.638602729225285,3.6666666666666665,4.666666666666667,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,10,9,38.22222222222223,1.5,0.5,1.3333333333333333,0.74535599249993,0.6,0.0,1.0,0.4,0.6363636363636364,0.75,6,2.5,4.017883959563958,2.9194648746209144,3.8333333333333335,2.7938424357067015,0.6,0.0,1.0,0.4,0.6363636363636364,0.75,6,24.666666666666668,2.806567792843915,2.2075274005482317,2.625,1.996089927833914,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,12.75,71.69379331573968,0.0,66.0,0.0,0.1,0.0,1.0,0.9,0.18181818181818182,0.18181818181818182,1,5140.0,19.912696193211225,7.603805866157061,18.88888888888889,7.370277311900889,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,9,454.3333333333333,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-twh081,0,0,0,0,0.0,0.0,1.0,1.0,0.3125,0.0,11,0,nan,1.1833646155414317,0.6143500341517509,1.0,0.6666666666666666,0.8181818181818182,0.0,1.0,0.18181818181818182,0.875,0.9,9,1.7777777777777777,2.0136019438747184,0.9723205292618048,1.8888888888888888,0.9938079899999066,0.8181818181818182,0.0,1.0,0.18181818181818182,0.875,0.9,9,5.0,2.0010505714433706,1.1036389050538145,1.8888888888888888,1.0999438818457405,0.8181818181818182,0.0,1.0,0.18181818181818182,0.875,0.9,9,5.222222222222222,0,0,0,0,0.0,0.0,1.0,1.0,0.3125,0.0,0,nan,29.594174109495107,19.46410864754808,28.11111111111111,17.489326551067553,0.8181818181818182,0.8,0.2,0.18181818181818182,0.625,0.75,13,1254.6666666666667,0,0,0,0,0.0,0.0,1.0,1.0,0.3125,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.3125,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.3125,0.0,0,nan
sub-twh082,14.95909745894997,7.584550297389861,14.5,7.032069396699666,1.0,1.0,0.0,0.0,0.9090909090909091,0.9523809523809523,10,11,281.3,1.5720614028176843,1.236374921199429,1.5,1.224744871391589,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,4.0,1.8101385209957985,1.961733553469263,1.75,1.920286436967152,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,7.124999999999999,1.6772312526738493,2.384721225857251,1.625,2.341874249399399,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,8.499999999999998,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,18.443407672834542,9.51937451681599,18.11111111111111,9.314796406726527,0.9,1.0,0.0,0.1,0.8181818181818182,0.9,10,430.77777777777777,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-uclCiccarelli003,1.5055882904470266,1.6255137061125347,1.3636363636363635,1.610913195151759,1.0,1,0,0.0,1.0,1.0,11,11,4.909090909090908,1.0902843555601405,1.0166131251577621,1.0,0.9428090415820634,0.8181818181818182,1,0,0.18181818181818182,0.8181818181818182,0.9,9,2.2222222222222228,0.26824595137478835,0.5112508610304417,0.2222222222222222,0.41573970964154905,0.8181818181818182,1,0,0.18181818181818182,0.8181818181818182,0.9,9,0.33333333333333337,0.49046817359701056,0.5612455133397222,0.4444444444444444,0.4969039949999533,0.8181818181818182,1,0,0.18181818181818182,0.8181818181818182,0.9,9,0.5555555555555556,5.385164807134504,0.0,5.0,0.0,0.09090909090909091,1,0,0.9090909090909091,0.09090909090909091,0.16666666666666666,1,28.999999999999996,16.90041508992284,3.3280579604790885,15.3,2.193171219946131,0.9090909090909091,1,0,0.09090909090909091,0.9090909090909091,0.9523809523809523,10,296.7,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-uclCiccarelli026,2.116227766016838,3.423679313595154,2.1,3.4190641994557516,1.0,0.0,1.0,0.0,1.0,1.0,10,10,16.2,1.1747932047085212,0.9974271533153101,1.125,0.9270248108869579,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,2.3750000000000004,0.6767766952966369,0.540345541948264,0.625,0.4841229182759271,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,0.75,0.5517766952966369,0.5661647097157525,0.5,0.5,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,0.625,1.4142135623730951,0.0,1.0,0.0,0.1,0.0,1.0,0.9,0.18181818181818182,0.18181818181818182,1,2.0000000000000004,1.012310562561766,1.1292596357463063,1.0,1.0954451150103321,1.0,0.0,1.0,0.0,1.0,1.0,10,2.3,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-unfErssm003,12.882069960318235,9.161940974834724,11.777777777777779,8.243216440440625,0.9,0.0,1.0,0.1,0.9333333333333333,0.9473684210526315,10,9,249.88888888888889,1.1,0.7,1.1,0.7,1.0,0.0,1.0,0.0,1.0,1.0,10,1.7,0.516697948874765,0.7886140491504698,0.4444444444444444,0.6849348892187752,0.9,0.0,1.0,0.1,0.9333333333333333,0.9473684210526315,9,0.8888888888888891,0.3650281539872885,0.7528309549936376,0.3,0.6403124237432849,1.0,0.0,1.0,0.0,1.0,1.0,10,0.7000000000000002,1.0,0.0,1.0,0.0,0.1,0.0,1.0,0.9,0.4,0.18181818181818182,1,1.0,20.731486832123913,14.219896403612536,19.666666666666668,13.759844960366863,0.9,0.6,0.4,0.1,0.7333333333333333,0.8181818181818182,12,632.0,0,0,0,0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0,nan
sub-unfErssm007,2.5444930009931506,3.139886733821812,2.4,3.179098404684364,1.0,0.0,1.0,0.0,1.0,1.0,15,15,16.333333333333336,1.0549828186245283,0.8100876629339663,0.7692307692307693,0.696568087549032,0.8666666666666667,0.0,1.0,0.13333333333333333,0.875,0.9285714285714286,13,1.7692307692307692,1.1380711874576983,0.6946738443733161,1.0,0.4714045207910317,0.6,0.0,1.0,0.4,0.625,0.75,9,1.7777777777777777,1.1456094020763208,0.8292038940298911,1.0,0.7844645405527362,0.8666666666666667,0.0,1.0,0.13333333333333333,0.875,0.9285714285714286,13,2.0000000000000004,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,0.9333333333333333,0.125,0.125,1,0.0,21.479278560047472,13.6306433704991,20.307692307692307,13.280318667310866,0.8666666666666667,1.0,0.0,0.13333333333333333,0.8125,0.896551724137931,14,647.1538461538462,0,0,0,0,0.0,0.0,1.0,1.0,0.0625,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.0625,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.0625,0.0,0,nan
sub-unfErssm010,0.7236067977499789,0.6902124326973696,0.7,0.6403124237432849,1.0,0.0,1.0,0.0,1.0,1.0,10,10,1.0,1.8106549570167538,1.2335025847685352,1.6,1.2,1.0,0.0,1.0,0.0,1.0,1.0,10,4.800000000000001,0.7126903958192328,0.5194710554831742,0.6666666666666666,0.4714045207910317,0.9,0.0,1.0,0.1,0.9166666666666666,0.9473684210526315,9,0.7777777777777778,0.5414213562373095,0.5539520872874769,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,10,0.6,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.9,0.25,0.18181818181818182,1,0.0,26.511274423812342,4.84128523338876,24.142857142857142,6.197431989566818,0.7,1.0,0.0,0.3,0.5833333333333334,0.7368421052631579,9,726.2857142857143,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan
sub-unfErssm026,2.1310269706873473,2.927428079614292,2.0555555555555554,2.9339435392246433,0.9473684210526315,0.5,0.5,0.05263157894736842,0.8695652173913043,0.9230769230769231,19,20,13.11111111111111,17.283549249513616,9.740581365587854,16.866666666666667,9.776616092607002,0.7894736842105263,0.25,0.75,0.21052631578947367,0.782608695652174,0.8571428571428571,16,393.6,12.432121990424392,27.674157791735468,12.333333333333334,27.47524137999317,0.631578947368421,0.0,1.0,0.3684210526315789,0.6956521739130435,0.7741935483870968,12,920.4166666666665,0.9710393702566152,0.7827120140685152,0.8888888888888888,0.7370277311900889,0.9473684210526315,0.0,1.0,0.05263157894736842,0.9565217391304348,0.972972972972973,18,1.5555555555555556,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,1.0,0.9473684210526315,0.21739130434782608,0.1,1,0.0,17.08617129805344,8.983002244291342,16.473684210526315,8.822032353581879,1.0,0.5,0.5,0.0,0.9130434782608695,0.95,21,372.63157894736844,0,0,0,0,0.0,0.0,1.0,1.0,0.17391304347826086,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.17391304347826086,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.17391304347826086,0.0,0,nan
sub-unfErssm031,0.7414213562373095,1.0248387056094381,0.7,1.004987562112089,1.0,0.0,1.0,0.0,1.0,1.0,10,10,1.6,1.023606797749979,0.6724798313704536,1.0,0.6324555320336759,1.0,0.0,1.0,0.0,1.0,1.0,10,1.5,0.7389201710969872,0.8873163551289543,0.6666666666666666,0.816496580927726,0.9,0.0,1.0,0.1,0.9166666666666666,0.9473684210526315,9,1.3333333333333335,0.623606797749979,0.843276088715918,0.6,0.8,1.0,0.0,1.0,0.0,1.0,1.0,10,1.1,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.9,0.25,0.18181818181818182,1,0.0,41.97036054183266,5.893966066120195,39.375,4.29934588047996,0.8,1.0,0.0,0.2,0.6666666666666666,0.8,10,1796.25,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan
sub-unfPain016,13.391660449269702,6.49037509493897,12.307692307692308,6.081303192631498,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,14,13,221.46153846153845,18.022266764300927,27.350159670643745,16.833333333333332,26.504192540468427,0.42857142857142855,1,0,0.5714285714285714,0.42857142857142855,0.6,6,1072.8333333333333,5.447745572104243,11.613682608766874,5.111111111111111,11.33768979451031,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,164.55555555555557,13.551339889341268,17.087935827358194,13.090909090909092,16.65398966917016,0.7857142857142857,1,0,0.21428571428571427,0.7857142857142857,0.88,11,475.6363636363636,47.92702786528704,0.0,44.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,2297.0,13.891954635595688,2.4522635263265324,12.75,2.331844763272204,0.5714285714285714,1,0,0.42857142857142855,0.5714285714285714,0.7272727272727273,8,199.0,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-unfPain028,1.7889313412988512,2.0533853322709206,1.6666666666666667,2.054804667656325,0.9230769230769231,1,0,0.07692307692307693,0.9230769230769231,0.96,13,12,7.416666666666665,1.3300563079745769,0.7943237486170468,1.2,0.7483314773547883,0.38461538461538464,1,0,0.6153846153846154,0.38461538461538464,0.5555555555555556,5,2.4000000000000004,0.7389201710969872,0.7517367171138511,0.6666666666666666,0.6666666666666667,0.6923076923076923,1,0,0.3076923076923077,0.6923076923076923,0.8181818181818182,9,1.1111111111111114,0.782842712474619,0.5358705884123339,0.7,0.45825756949558394,0.7692307692307693,1,0,0.23076923076923078,0.7692307692307693,0.8695652173913043,10,0.9,0.0,0.0,0.0,0.0,0.07692307692307693,1,0,0.9230769230769231,0.07692307692307693,0.14285714285714285,1,0.0,17.569075442771467,1.9680047336475535,17.09090909090909,1.6762808104168887,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,312.54545454545456,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-unfPain030,11.58154968796539,8.824268061725506,10.416666666666666,7.68611663253225,0.9230769230769231,1,0,0.07692307692307693,0.9230769230769231,0.96,13,12,212.0,1.089292222699217,0.6429949094409687,0.7,0.45825756949558394,0.7692307692307693,1,0,0.23076923076923078,0.7692307692307693,0.8695652173913043,10,1.6,1.498364597137619,0.5571885583895065,1.2222222222222223,0.41573970964154905,0.6923076923076923,1,0,0.3076923076923077,0.6923076923076923,0.8181818181818182,9,2.555555555555556,1.3000511890677975,0.633068714052825,1.1818181818181819,0.5749595745760689,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,2.0909090909090913,1.0,0.0,1.0,0.0,0.07692307692307693,1,0,0.9230769230769231,0.07692307692307693,0.14285714285714285,1,1.0,17.240988236741135,3.87570018103582,16.0,2.9232609437842774,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,312.27272727272725,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
